# Data from Commane Group at Columbia University/Lamont-Doherty Earth Observatory (atmoscomp.ldeo.columbia.edu)
# This is 1-hour merged data taken at LDEO from 2023-07-01 to 2023-07-31 (see ReadMe for more details)
# File: LDEO_1h_merge_20230701_to_20230731_v20240628.txt
# Data processed on 2024/06/28
# If you are using this data for a publication or for more information, please contact Roisin Commane (r.commane@columbia.edu)
#                  
UTC_time,CH4_ppb,CH4_sd,CO2_ppm,CO2_sd,H2O_ppth,n,ch4.co2.Slope,ch4.co2.Slope.95.Uncertainty,ch4.co2.Intercept,ch4.co2.Intercept.95.Uncertainty,ch4.co2.r2
2023-08-17 17:00:00,1972.51,6.16,404.48,1.97,26.27,3034,2.6432,0.1748,903.37,70.7,0.712
2023-08-17 18:00:00,1964.47,4.92,401.75,1.13,27.3,3026,3.6687,0.2411,490.57,96.87,0.714
2023-08-17 19:00:00,1963.8,4.92,401.08,1.14,25.99,3023,4.0093,0.1693,355.73,67.91,0.858
2023-08-17 20:00:00,1965.05,6.71,399.95,1.38,24.8,3018,3.9427,0.2956,388.18,118.22,0.658
2023-08-17 21:00:00,1965.68,7.1,402.81,1.79,23.9,3039,1.3198,0.388,1434.06,156.28,0.111
2023-08-17 22:00:00,1963.82,15.21,404.97,1.61,23.84,3034,6.954,0.663,-852.32,268.48,0.543
2023-08-17 23:00:00,1962.29,3.22,408.38,1.84,22.41,3036,0.5315,0.1732,1745.25,70.74,0.092
2023-08-18 00:00:00,1961.68,2.6,410.66,0.97,22.41,3025,1.7834,0.2099,1229.3,86.21,0.438
2023-08-18 01:00:00,1964.53,4.06,413.13,1.67,23,3019,1.322,0.2119,1418.36,87.55,0.295
2023-08-18 02:00:00,1962.98,3.14,413.81,1.05,22.95,3032,1.7,0.2554,1259.49,105.7,0.324
2023-08-18 03:00:00,1964.24,4.4,414.15,1.58,23.43,3027,1.9665,0.2048,1149.83,84.83,0.499
2023-08-18 04:00:00,1964.07,3.96,414.88,2.47,23.18,3030,0.5696,0.1557,1727.74,64.6,0.126
2023-08-18 05:00:00,1960.75,3.65,416.88,2.89,23.53,3033,0.4779,0.1215,1761.55,50.63,0.143
2023-08-18 06:00:00,1964.34,4.58,417.42,2.76,23.59,3036,0.8856,0.146,1594.66,60.94,0.284
2023-08-18 07:00:00,1962.95,4.84,418.43,3.12,24.24,3028,0.9907,0.1243,1548.4,52.02,0.407
2023-08-18 08:00:00,1959.91,5.84,417.86,1.41,23.76,3026,2.9168,0.307,741.07,128.29,0.494
2023-08-18 09:00:00,1952.82,5.66,418.42,1.49,25.46,3012,3.0702,0.2342,668.19,97.99,0.652
2023-08-18 10:00:00,1976.02,15.36,417.46,2.34,24.25,2658,-3.0311,0.6466,3241.37,269.93,0.213
2023-08-18 11:00:00,2029.26,21.24,415.41,4.49,24.4,3031,1.4385,0.4681,1431.7,194.45,0.093
2023-08-18 12:00:00,2037.78,7.55,409.46,0.75,21.22,3019,4.4049,0.9433,234.15,386.25,0.191
2023-08-18 13:00:00,2016.71,7.5,407.1,1.17,21.86,3030,2.066,0.6312,1175.63,256.97,0.104
2023-08-18 14:00:00,2011.43,19.25,403.87,3.31,24.91,3009,4.9614,0.3154,7.69,127.37,0.728
2023-08-18 15:00:00,1983.93,20.88,397.19,2.29,25.56,3030,7.8797,0.4743,-1145.78,188.4,0.749
2023-08-18 16:00:00,1956.25,6.09,393.94,1.85,26.59,3021,1.8014,0.2876,1246.62,113.28,0.298
2023-08-18 17:00:00,1981.61,3.91,398.78,0.9,17.96,3018,-1.1765,0.4367,2450.79,174.15,0.073
2023-08-18 18:00:00,1984.38,3.66,399.41,0.92,17.21,3024,0.4336,0.4134,1811.18,165.12,0.012
2023-08-18 19:00:00,1985.65,3.05,400.64,0.77,16.37,3028,-0.735,0.4031,2280.12,161.49,0.035
2023-08-18 20:00:00,1986.14,2.65,400.53,0.85,16.15,3016,0.4009,0.3212,1825.57,128.65,0.017
2023-08-18 21:00:00,1991.25,3.27,400.07,0.79,16.33,3035,-0.0556,0.4321,2013.49,172.88,0
2023-08-18 22:00:00,1997.43,3.85,400.78,0.72,15.6,3025,3.4325,0.4214,621.76,168.91,0.417
2023-08-18 23:00:00,2003.74,1.26,399.7,0.44,13.23,3023,1.3207,0.2639,1475.85,105.48,0.213
2023-08-19 00:00:00,2009.24,3.89,402.03,1.74,12.37,3032,1.8875,0.1247,1250.39,50.14,0.712
2023-08-19 01:00:00,2019.7,2.93,406.02,0.77,13.08,3031,0.3214,0.3928,1889.21,159.48,0.007
2023-08-19 02:00:00,2019.43,1.21,407.78,0.71,12.77,3038,0.936,0.1479,1637.77,60.33,0.302
2023-08-19 03:00:00,2028.64,5.44,410.88,2.34,12.49,3039,1.6239,0.1724,1361.41,70.84,0.489
2023-08-19 04:00:00,2034.74,5.87,413.04,0.88,12.36,3031,-0.2668,0.6891,2144.95,284.62,0.002
2023-08-19 05:00:00,2038.92,9.55,418.1,1.26,12.33,3031,5.105,0.5852,-95.47,244.69,0.451
2023-08-19 06:00:00,2028.86,4.97,416.03,1.31,12.17,3021,2.7899,0.2693,868.19,112.03,0.537
2023-08-19 07:00:00,2028.95,4.15,415.81,1.13,11.83,3047,1.3107,0.3583,1483.97,148.97,0.126
2023-08-19 08:00:00,2031.94,5.79,418.14,0.93,11.73,3025,3.838,0.5101,427.1,213.3,0.379
2023-08-19 09:00:00,2027.06,2.64,416.77,0.52,12.17,2936,-0.0462,0.5396,2046.31,224.91,0
2023-08-19 10:00:00,2033.77,2.54,419.34,0.85,12.33,2722,1.7373,0.2665,1305.26,111.75,0.338
2023-08-19 11:00:00,2036.66,1.86,420.53,1.1,12.87,3034,0.4308,0.1699,1855.49,71.43,0.065
2023-08-19 12:00:00,2092.2,39.71,420.08,1.56,14.54,3046,17.4351,1.9209,-5231.89,806.93,0.471
2023-08-19 13:00:00,2075.09,31,415.87,2.84,14.41,3019,10.3275,0.3637,-2219.79,151.24,0.897
2023-08-19 14:00:00,2026.51,7.69,407.67,2.06,14.27,3032,3.2218,0.1948,713.08,79.42,0.747
2023-08-19 15:00:00,2019.91,2.73,403.94,1.41,13.45,3024,0.1486,0.2008,1959.88,81.12,0.006
2023-08-19 16:00:00,2015.72,3.09,401.28,1.49,13.25,3017,0.5054,0.2086,1812.89,83.72,0.06
2023-08-19 17:00:00,2009.94,2.5,398.05,1.02,12.88,3027,-0.2666,0.2544,2116.05,101.27,0.012
2023-08-19 18:00:00,2005.39,2.2,395.07,1.17,12.98,3025,0.179,0.1948,1934.67,76.97,0.009
2023-08-19 19:00:00,2004.13,2.89,393.84,1.01,13.24,3023,0.7327,0.288,1715.58,113.42,0.065
2023-08-19 20:00:00,2004.31,1.87,394.45,0.82,13.08,3036,-0.4461,0.2311,2180.28,91.15,0.039
2023-08-19 21:00:00,2003.99,1.87,394.22,0.75,13.13,3035,-0.604,0.2513,2242.1,99.08,0.059
2023-08-19 22:00:00,1999.34,2.44,393.67,0.54,13.04,3044,-0.2597,0.4653,2101.57,183.17,0.003
2023-08-19 23:00:00,1996.68,0.78,395.07,0.73,12.44,3034,0.1461,0.1099,1938.98,43.42,0.019
2023-08-20 00:00:00,2001.63,3.76,397.51,1.06,12.59,3037,2.1961,0.2905,1128.64,115.47,0.382
2023-08-20 01:00:00,2004.64,4.25,400.12,1.07,12.29,3027,2.9898,0.2729,808.34,109.18,0.564
2023-08-20 02:00:00,2023.66,3.28,404.59,1.39,13.38,3031,2.1693,0.0981,1145.97,39.67,0.841
2023-08-20 03:00:00,2032.11,1.13,407.75,0.79,13.96,3037,0.719,0.129,1738.95,52.58,0.251
2023-08-20 04:00:00,2040.19,2.61,412.58,1.82,13.72,3035,0.8199,0.1221,1701.9,50.38,0.328
2023-08-20 05:00:00,2040.13,4.23,413.07,1.22,13.92,3013,2.4203,0.2575,1040.36,106.37,0.488
2023-08-20 06:00:00,2038.26,3.41,411.03,1.11,13.98,3032,2.9558,0.0915,823.34,37.63,0.918
2023-08-20 07:00:00,2046.88,6.07,413.81,2,13.72,3027,3.02,0.0363,797.15,15.01,0.987
2023-08-20 08:00:00,2052.46,3.26,415.32,0.95,13.81,3030,3.2942,0.1048,684.32,43.52,0.914
2023-08-20 09:00:00,2038.78,8.33,413.49,1.47,13.76,2863,5.5668,0.1145,-263.08,47.35,0.964
2023-08-20 10:00:00,2075.45,23.74,419.61,3.26,13.64,2789,7.1956,0.1222,-943.91,51.29,0.976
2023-08-20 11:00:00,2112.47,18.72,425.51,2.77,14.12,3043,6.6458,0.126,-715.42,53.63,0.968
2023-08-20 12:00:00,2065.67,8.07,417.93,1.31,15.76,3030,5.9067,0.1856,-402.91,77.56,0.916
2023-08-20 13:00:00,2080.16,11.07,418.22,3.1,15.8,3028,1.8689,0.3169,1298.55,132.53,0.273
2023-08-20 14:00:00,2098.58,16.59,413.94,5.22,15.81,3033,2.9278,0.129,886.64,53.42,0.848
2023-08-20 15:00:00,2051.36,8.45,403.58,2.14,15.31,3032,2.715,0.2977,955.66,120.15,0.473
2023-08-20 16:00:00,2035.12,4.68,398.84,1.66,15.73,3022,1.7677,0.2276,1330.08,90.79,0.394
2023-08-20 17:00:00,2024,9.17,393.86,2.19,15.59,3034,3.511,0.2363,641.16,93.06,0.705
2023-08-20 18:00:00,2021.03,3.82,392.7,1.16,15.18,3023,0.9826,0.3273,1635.14,128.55,0.089
2023-08-20 19:00:00,2006.27,2.51,393.14,1.1,13.03,3037,-0.7569,0.2237,2303.86,87.94,0.11
2023-08-20 20:00:00,2006.85,1.63,392.69,1.4,12.92,3013,-0.3281,0.1163,2135.71,45.68,0.079
2023-08-20 21:00:00,2010.65,1.92,390.72,1.56,14.23,3024,-0.5563,0.114,2228,44.55,0.205
2023-08-20 22:00:00,2017.98,4.62,389.6,0.67,14.66,3019,1.6566,0.696,1372.56,271.16,0.058
2023-08-20 23:00:00,2034.63,4.68,388.36,0.75,16.8,3026,-3.3259,0.5489,3326.28,213.17,0.284
2023-08-21 00:00:00,2038.73,1.48,392.92,2.02,16.69,3022,0.5955,0.0447,1804.76,17.58,0.657
2023-08-21 01:00:00,2044.74,2.47,395.57,1.14,15.9,3029,-1.1794,0.1891,2511.27,74.79,0.295
2023-08-21 02:00:00,2058.8,7.9,395.75,1.74,16.28,3021,4.14,0.1939,420.41,76.75,0.831
2023-08-21 03:00:00,2090.3,11.24,403.56,3.1,16.44,3013,3.4732,0.1068,688.66,43.09,0.92
2023-08-21 04:00:00,2087.38,1.73,406.09,1.97,16.94,3026,0.6213,0.0649,1835.06,26.37,0.497
2023-08-21 05:00:00,2095.95,12.86,408.32,1.95,17.48,3022,5.532,0.3716,-162.86,151.72,0.705
2023-08-21 06:00:00,2120.09,4.83,409.1,1.9,17.84,3033,1.9501,0.1689,1322.3,69.11,0.59
2023-08-21 07:00:00,2108.3,5.97,406.09,1.65,17.69,3033,3.3756,0.1359,737.53,55.19,0.87
2023-08-21 08:00:00,2123.91,6.01,409.48,1.58,17.51,3025,3.3795,0.1813,740.09,74.24,0.79
2023-08-21 09:00:00,2156.75,12.84,411.17,1.6,17.59,2768,6.497,0.5067,-514.61,208.34,0.658
2023-08-21 10:00:00,2302.27,187.49,414.46,6.77,17.51,2852,26.6204,0.8102,-8730.79,335.84,0.925
2023-08-21 11:00:00,2437.49,86.56,428.58,2.59,18.36,3020,27.4494,1.9894,-9326.77,852.65,0.673
2023-08-21 12:00:00,2503.32,124.21,436.71,7,20.71,3026,16.9382,0.5459,-4893.8,238.44,0.912
2023-08-21 13:00:00,2452.47,119.25,425.69,7.26,19.98,3016,16.1563,0.306,-4425.14,130.28,0.968
2023-08-21 14:00:00,2343,35.96,427.55,6.88,20.04,3017,2.2741,0.4893,1370.71,209.23,0.189
2023-08-21 15:00:00,2198.83,29.5,414.38,6.9,22.45,3014,4.0994,0.1272,500.09,52.71,0.918
2023-08-21 16:00:00,2167.01,28.98,404.32,6.69,21.45,3016,4.0605,0.1565,525.24,63.28,0.879
2023-08-21 17:00:00,2146.05,20.42,399.14,4.02,22.5,3029,4.7511,0.1866,249.71,74.47,0.875
2023-08-21 18:00:00,2133.11,14.88,394.32,3,22.34,3046,4.0917,0.2911,519.64,114.79,0.681
2023-08-21 19:00:00,2099.7,4,389.46,1.93,21.64,3026,0.5394,0.2087,1889.64,81.29,0.067
2023-08-21 20:00:00,2090.65,18.15,383.93,3,23.95,3024,3.0455,0.5443,921.41,208.99,0.253
2023-08-21 21:00:00,2049.55,11.5,382.02,1.36,23.45,3048,0.1365,0.8783,1997.39,335.52,0
2023-08-21 22:00:00,2033.98,6.22,384.86,1.49,22.45,3020,1.9083,0.3849,1299.56,148.12,0.21
2023-08-21 23:00:00,2043.38,4.46,389.74,2.39,21.74,3041,1.6811,0.0844,1388.18,32.89,0.811
2023-08-22 00:00:00,2059.14,10.79,394.53,1.74,21.16,3021,5.4965,0.2992,-109.42,118.06,0.785
2023-08-22 01:00:00,2068.38,10.98,399.88,1.13,21.39,3018,1.4968,0.9983,1469.83,399.19,0.024
2023-08-22 02:00:00,2065.13,9.05,402.22,1.65,20.81,3022,4.3034,0.3521,334.22,141.6,0.617
2023-08-22 03:00:00,2064.85,10.97,400.51,1.68,20.28,3029,5.9,0.2933,-298.18,117.48,0.814
2023-08-22 04:00:00,2074.83,5.52,404.66,1.65,20.63,3013,2.8631,0.1816,916.25,73.48,0.729
2023-08-22 05:00:00,2073.96,3.78,407.04,0.96,21.61,3017,-1.7691,0.3646,2794.05,148.4,0.203
2023-08-22 06:00:00,2048.67,12.11,407.14,1.26,19.91,3019,8.862,0.378,-1559.35,153.88,0.856
2023-08-22 07:00:00,2031.39,3.73,405.74,0.71,17.57,3027,4.4143,0.2944,240.32,119.45,0.708
2023-08-22 08:00:00,2024.15,0.96,403.94,0.45,15.9,3028,1.0943,0.1924,1582.11,77.7,0.259
2023-08-22 09:00:00,2026.87,3.75,406.41,1.42,14.31,2723,2.1929,0.162,1135.67,65.86,0.688
2023-08-22 10:00:00,2024.28,3.95,407.13,0.97,13.26,2940,3.4331,0.2332,626.56,94.95,0.707
2023-08-22 11:00:00,2022.37,2.61,406.04,0.46,12.57,3022,3.5942,0.462,562.98,187.6,0.395
2023-08-22 12:00:00,2024.13,1.11,404.52,0.73,13.19,3035,-0.6651,0.1422,2293.18,57.5,0.191
2023-08-22 13:00:00,2032.08,3.87,402.63,0.6,13.85,3049,-0.0374,0.6719,2047.12,270.54,0
2023-08-22 14:00:00,2026.2,3.61,399.6,1.02,14.09,3029,2.6035,0.25,985.84,99.9,0.54
2023-08-22 15:00:00,2019.22,3.33,396.87,1.03,13.92,3046,2.1222,0.2525,1176.97,100.22,0.433
2023-08-22 16:00:00,2009.18,1.73,395.19,0.77,14.05,3021,-0.0575,0.2354,2031.91,93.02,0.001
2023-08-22 17:00:00,2007.89,3.22,393.82,0.85,13.87,3032,0.7776,0.3849,1701.65,151.57,0.042
2023-08-22 18:00:00,2007.56,1.36,393.15,0.74,13.84,3015,-0.4205,0.1845,2172.88,72.52,0.053
2023-08-22 19:00:00,2010.83,2.19,393.52,0.84,13.85,3029,0.8002,0.2568,1695.92,101.05,0.095
2023-08-22 20:00:00,2016.97,1.11,394.31,0.8,13.91,3033,-0.0377,0.1437,2031.83,56.67,0.001
2023-08-22 21:00:00,2016.9,1.46,392.6,1.03,14.14,3045,-0.0343,0.1468,2030.38,57.65,0.001
2023-08-22 22:00:00,2014.64,1.34,390.59,0.54,14.32,3042,-0.753,0.2465,2308.77,96.27,0.092
2023-08-22 23:00:00,2021.37,2.88,393.38,1.82,14.23,3034,1.1466,0.1132,1570.3,44.55,0.526
2023-08-23 00:00:00,2026.95,1.42,397.84,0.72,13.47,3042,0.574,0.1969,1798.6,78.32,0.084
2023-08-23 01:00:00,2028.37,1.75,399.46,0.47,12.76,3037,1.3753,0.3623,1479.01,144.74,0.135
2023-08-23 02:00:00,2030.69,6,400.05,1.19,12.47,3030,4.7868,0.169,115.71,67.62,0.897
2023-08-23 03:00:00,2043.47,5.9,404.03,2.05,12.54,3026,2.5091,0.1482,1029.72,59.87,0.756
2023-08-23 04:00:00,2048.02,3.2,410.21,2.34,14.09,3022,0.9119,0.1058,1673.95,43.4,0.445
2023-08-23 05:00:00,2054.08,3.32,416.92,2.22,15.28,3021,0.908,0.1236,1675.53,51.53,0.368
2023-08-23 06:00:00,2058.5,9.37,421.68,1.59,15.76,3031,4.353,0.4102,222.9,172.97,0.549
2023-08-23 07:00:00,2031.31,1.8,415.36,1.85,15.13,3026,0.7786,0.0601,1707.9,24.96,0.645
2023-08-23 08:00:00,2034.03,5.28,418.3,2.45,14.17,3018,1.9224,0.1005,1229.87,42.04,0.798
2023-08-23 09:00:00,2031.74,1.55,418.78,1.23,13.22,2651,0.907,0.0975,1651.91,40.83,0.517
2023-08-23 10:00:00,2029.92,1.82,418.68,1.07,12.74,3005,1.0218,0.1412,1602.11,59.1,0.363
2023-08-23 11:00:00,2032.23,2.23,419.33,1.43,13.32,3033,0.7023,0.1452,1737.75,60.9,0.202
2023-08-23 12:00:00,2029.55,2.22,417.73,0.93,13.42,3030,1.9142,0.146,1229.94,61,0.65
2023-08-23 13:00:00,2029.38,2.41,415.39,1.04,13.08,3044,-0.1452,0.2407,2089.72,100,0.004
2023-08-23 14:00:00,2030.98,1.6,412.05,2.09,13.53,3028,0.0387,0.0793,2015.05,32.67,0.003
2023-08-23 15:00:00,2022.97,4.91,406.1,3.4,13.34,3034,1.3249,0.0595,1484.92,24.17,0.843
2023-08-23 16:00:00,2012.72,3.72,399.83,2.19,12.17,3030,1.4463,0.0924,1434.45,36.93,0.726
2023-08-23 17:00:00,2009.15,2.09,397.66,0.94,12.25,3025,1.2437,0.1906,1514.59,75.8,0.315
2023-08-23 18:00:00,2005.88,1.1,397.32,0.75,12.14,3019,0.262,0.1489,1901.77,59.18,0.032
2023-08-23 19:00:00,2003.53,1.94,397.72,1.26,12.22,3035,0.3522,0.1563,1863.46,62.18,0.052
2023-08-23 20:00:00,2003.69,1.39,397.17,1.09,12.14,3024,-0.1223,0.132,2052.28,52.42,0.009
2023-08-23 21:00:00,2003.72,2.12,398.31,0.79,11.97,3023,1.5539,0.228,1384.79,90.81,0.334
2023-08-23 22:00:00,2003.72,2.42,400.2,2.06,11.12,3027,-0.4053,0.1151,2165.94,46.06,0.118
2023-08-23 23:00:00,2002.36,2.06,404.75,0.89,10.17,3021,1.8019,0.1519,1273.05,61.5,0.603
2023-08-24 00:00:00,2023.52,3.7,408.4,0.96,14.18,3031,2.7339,0.2788,906.98,113.85,0.51
2023-08-24 01:00:00,2030,2.36,410.55,1.5,15.47,3035,1.3199,0.0886,1488.13,36.36,0.706
2023-08-24 02:00:00,2040.44,7.13,411.48,1.38,15.64,3030,1.7505,0.5065,1320.15,208.41,0.114
2023-08-24 03:00:00,2071.7,9.71,414.82,1.94,15.85,3024,2.2896,0.4621,1121.94,191.69,0.21
2023-08-24 04:00:00,2051.33,8.11,413.02,2.11,16.01,3016,2.5032,0.3023,1017.45,124.85,0.426
2023-08-24 05:00:00,2035.16,2.7,408.02,2.04,15.8,3033,0.8157,0.1081,1702.35,44.12,0.381
2023-08-24 06:00:00,2035.94,2.48,406.14,1.41,16.05,3030,0.3859,0.1784,1879.22,72.45,0.048
2023-08-24 07:00:00,2029.3,1.62,406.48,2.08,15.12,3028,0.3182,0.074,1899.94,30.06,0.167
2023-08-24 08:00:00,2039.98,7.77,408.41,2.08,15.05,3035,0.6317,0.382,1782,156,0.029
2023-08-24 09:00:00,2047.98,3.44,409.71,3.4,15.83,2617,0.2996,0.108,1925.24,44.27,0.088
2023-08-24 10:00:00,2049.76,5.11,412.74,1.37,17.21,3023,2.5167,0.2874,1011.02,118.63,0.453
2023-08-24 11:00:00,2039.21,11.13,412.84,3.3,18.18,3029,3.1706,0.1198,730.26,49.48,0.883
2023-08-24 12:00:00,2049.05,3.67,416.72,2.07,18.79,3032,-0.5843,0.1743,2292.56,72.64,0.108
2023-08-24 13:00:00,2037.5,8.15,416.06,4.25,19.2,3039,1.8693,0.0443,1259.75,18.43,0.951
2023-08-24 14:00:00,2010.2,8.53,404.24,2.84,19.88,3032,2.952,0.0554,816.9,22.38,0.968
2023-08-24 15:00:00,1997.88,2.72,400.03,1.05,19.25,3038,2.0795,0.1594,1166.01,63.77,0.648
2023-08-24 16:00:00,1999.07,4.17,399.13,1.22,19.14,3030,2.5707,0.2335,973.05,93.21,0.567
2023-08-24 17:00:00,2000.72,4.23,400.22,0.91,18.19,3025,4.0944,0.2351,362.06,94.08,0.766
2023-08-24 18:00:00,1997.64,4.79,402.29,1.34,18.96,3027,1.6415,0.3296,1337.28,132.58,0.211
2023-08-24 19:00:00,2006.52,3.04,401.13,0.89,19.09,3023,0.5624,0.3488,1780.92,139.91,0.027
2023-08-24 20:00:00,2001.72,5.83,400.44,1.01,19.91,3039,3.1251,0.5015,750.33,200.81,0.296
2023-08-24 21:00:00,1999.82,5.42,401.77,2.46,17.66,3023,1.314,0.1843,1471.89,74.05,0.354
2023-08-24 22:00:00,2005.05,23.41,404.9,2.28,17.38,3032,6.755,0.8037,-730.05,325.41,0.433
2023-08-24 23:00:00,2013.77,6.26,408.41,2.57,18.05,3022,1.8521,0.1642,1257.38,67.04,0.579
2023-08-25 00:00:00,2048.39,20.15,418.32,7.53,18.82,3019,2.6509,0.0388,939.45,16.22,0.981
2023-08-25 01:00:00,2073.36,7.23,425.06,2.17,19.26,3030,2.7035,0.2006,924.19,85.26,0.662
2023-08-25 02:00:00,2048.84,15.92,421.13,2.74,19.5,3021,5.289,0.249,-178.56,104.85,0.83
2023-08-25 03:00:00,2036.7,2.4,418.79,1.11,19.66,3024,0.3727,0.2206,1880.62,92.38,0.03
2023-08-25 04:00:00,2028.47,7.91,414.79,2.72,20.07,3026,2.3995,0.1709,1033.16,70.89,0.68
2023-08-25 05:00:00,2020,4.63,410.53,2.11,20.95,3034,0.654,0.2181,1751.51,89.53,0.089
2023-08-25 06:00:00,2011.04,15.73,407.02,3.66,20.87,3014,3.7535,0.2176,483.27,88.57,0.763
2023-08-25 07:00:00,1989.57,3.11,401.32,0.99,21.16,3023,0.8819,0.3132,1635.64,125.7,0.079
2023-08-25 08:00:00,2036.61,14.07,407.78,1.75,21.76,3024,5.7453,0.5818,-306.21,237.25,0.513
2023-08-25 09:00:00,2016.08,10.64,407.53,1.55,21.81,2628,4.9128,0.5386,13.98,219.52,0.509
2023-08-25 10:00:00,2038.66,14.99,408.77,1.5,22.12,3016,7.2129,0.7145,-909.78,292.07,0.524
2023-08-25 11:00:00,2003.79,3.76,407.14,1.45,22.45,3026,1.3487,0.2297,1454.67,93.5,0.271
2023-08-25 12:00:00,2029.97,8.18,413.3,1.77,22.56,3016,3.7098,0.2849,496.68,117.74,0.647
2023-08-25 13:00:00,2029.06,13.63,412.52,2.16,23.14,3022,4.9301,0.4082,-4.69,168.38,0.612
2023-08-25 14:00:00,2002.79,2.98,408.43,1.47,23.74,3016,1.2515,0.1647,1491.64,67.26,0.384
2023-08-25 15:00:00,2005.48,5.8,406.89,1.19,23.86,3032,3.1785,0.3826,712.19,155.66,0.427
2023-08-25 16:00:00,2036.07,12.83,412.63,3.27,24.4,3028,3.5005,0.1849,591.66,76.31,0.795
2023-08-25 17:00:00,2065.45,14.61,415.21,3.09,26.03,3024,2.3965,0.423,1070.4,175.64,0.257
2023-08-25 18:00:00,2036.61,15.03,408.24,1.7,26.77,3021,6.6089,0.6071,-661.44,247.86,0.561
2023-08-25 19:00:00,2038.09,23.05,408.88,3.16,26.41,3016,6.5377,0.3348,-635.02,136.89,0.805
2023-08-25 20:00:00,2016.95,25.19,405.12,3.12,27.5,3014,7.666,0.2608,-1088.71,105.68,0.903
2023-08-25 21:00:00,2014.2,16.77,408.24,3,26.5,3022,5.3601,0.165,-174.03,67.35,0.919
2023-08-25 22:00:00,2053.66,9.63,414.43,2.14,27.33,3033,2.9657,0.3513,824.57,145.61,0.435
2023-08-25 23:00:00,2068.65,13.7,416.86,2.18,26.73,3026,5.3906,0.3383,-178.46,141.03,0.733
2023-08-26 00:00:00,2082.38,7.64,419.12,2.04,27.17,3024,1.3474,0.3641,1517.67,152.62,0.129
2023-08-26 01:00:00,2065.49,6.31,422.08,1.92,26.88,3013,1.4392,0.3056,1458.03,128.98,0.193
2023-08-26 02:00:00,2079.58,8.75,431.05,4.88,26.51,3027,1.3283,0.1253,1506.99,54,0.549
2023-08-26 03:00:00,2116.38,14.29,436.71,1.77,24.04,3033,3.8776,0.7347,423,320.86,0.231
2023-08-26 04:00:00,2207.73,35.52,439.33,1.4,23.74,3029,7.6701,2.5064,-1161.97,1101.16,0.092
2023-08-26 05:00:00,2237.32,20.05,444.64,2.85,23.72,3024,-2.2086,0.6937,3219.33,308.43,0.099
2023-08-26 06:00:00,2261.73,14.75,437.49,6.77,24.65,3027,1.2819,0.1832,1700.9,80.14,0.346
2023-08-26 07:00:00,2240.56,16.6,430.75,2.24,24.05,3010,4.719,0.5942,207.85,255.97,0.405
2023-08-26 08:00:00,2390.05,86.55,437.65,6.13,25.48,3019,13.7632,0.3268,-3633.37,143.03,0.95
2023-08-26 09:00:00,2476.98,74.92,444.82,5.33,24.75,2622,13.1924,0.5374,-3391.3,239.06,0.882
2023-08-26 10:00:00,2244.04,51.96,432.01,4.58,24.96,3018,10.8731,0.3334,-2453.3,144.03,0.92
2023-08-26 11:00:00,2395.73,142.95,463.8,7.94,24.84,3017,-3.7,1.8321,4111.77,849.87,0.042
2023-08-26 12:00:00,2191.82,34.75,461.16,4.04,24.84,3020,8.4198,0.1796,-1691.02,82.83,0.96
2023-08-26 13:00:00,2255.25,50.27,468.37,8.32,26.58,3023,5.6968,0.2082,-412.95,97.53,0.89
2023-08-26 14:00:00,2161.03,68.68,450.89,9.35,25.74,3027,7.1643,0.167,-1069.26,75.33,0.952
2023-08-26 15:00:00,2041.49,13.6,425.19,4.3,27.1,3026,3.0066,0.1019,763.13,43.31,0.904
2023-08-26 16:00:00,2032.84,6.35,420.5,2.09,26.05,3035,2.5478,0.1719,961.47,72.3,0.703
2023-08-26 17:00:00,2030.89,14.08,417.43,1.51,26.65,3019,5.7381,0.7674,-364.36,320.35,0.377
2023-08-26 18:00:00,2012.49,5.85,413.35,1.87,26.33,3027,2.0591,0.2452,1161.39,101.34,0.432
2023-08-26 19:00:00,2009.09,5.19,408.79,1.9,26.28,3026,-0.0379,0.283,2024.58,115.68,0
2023-08-26 20:00:00,2003.63,4.5,404.99,1.62,25.35,3015,0.258,0.2868,1899.15,116.16,0.009
2023-08-26 21:00:00,2004.26,4.52,404.19,2.36,20.27,3010,0.0836,0.1987,1970.45,80.31,0.002
2023-08-26 22:00:00,1997.79,4.33,404.7,2.26,19.47,3019,-0.8406,0.179,2337.98,72.44,0.192
2023-08-26 23:00:00,1998.43,3.89,407.5,2,19.47,3027,1.3865,0.1416,1433.45,57.71,0.509
2023-08-27 00:00:00,1998.05,1.5,413.19,3.12,18.81,3012,0.2599,0.0421,1890.65,17.4,0.291
2023-08-27 01:00:00,1998.61,1.47,409.24,2.05,19.35,3036,0.4506,0.0578,1814.23,23.66,0.396
2023-08-27 02:00:00,1996.32,2.95,407.3,1.88,19.13,3031,1.0096,0.1249,1585.12,50.89,0.414
2023-08-27 03:00:00,2015.05,21.6,417.96,12.91,19.04,3034,1.6242,0.0414,1336.19,17.29,0.943
2023-08-27 04:00:00,2016.34,14.57,423.33,4.99,20.58,3035,2.8499,0.0652,809.88,27.59,0.954
2023-08-27 05:00:00,2011.2,3.87,419.2,2.28,18.89,3024,0.3623,0.1726,1859.32,72.36,0.045
2023-08-27 06:00:00,2019.6,2.81,419.5,2.7,19.18,3032,0.2081,0.1061,1932.29,44.52,0.04
